
100 4e-06
600 2.4e-05
1100 4.3e-05
1600 7.5e-05
2100 8.7e-05
2600 0.000127
3100 0.000153
3600 0.000184
4100 0.000181
4600 0.000206
5100 0.000229
5600 0.000257
6100 0.000279
6600 0.000303
7100 0.000328
7600 0.000354
8100 0.000385
8600 0.000409
9100 0.000431
9600 0.000498
10100 0.000491
10600 0.000514
11100 0.000545
11600 0.00057
12100 0.000594
12600 0.000689
13100 0.000694
13600 0.000661
14100 0.000701
14600 0.000853
15100 0.000754
15600 0.000783
16100 0.00082
16600 0.000845
17100 0.000882
17600 0.000911
18100 0.000974
18600 0.000961
19100 0.001118
19600 0.001013
20100 0.00106
20600 0.001066
21100 0.00124
21600 0.001124
22100 0.001137
22600 0.001251
23100 0.00119
23600 0.001229
24100 0.001241
24600 0.00131
25100 0.001513
25600 0.001391
26100 0.001406
26600 0.001384
27100 0.001464
27600 0.001491
28100 0.001489
28600 0.00152
29100 0.001531
29600 0.001555
30100 0.001611
30600 0.001646
31100 0.001696
31600 0.001702
32100 0.001737
32600 0.001745
33100 0.001777
33600 0.002063
34100 0.001845
34600 0.002447
35100 0.001934
35600 0.002279
36100 0.001954
36600 0.001993
37100 0.002061
37600 0.002028
38100 0.002965
38600 0.002438
39100 0.002438
39600 0.002372
40100 0.002182
40600 0.002256
41100 0.002216
41600 0.002292
42100 0.002295
42600 0.002381
43100 0.002357
43600 0.002448
44100 0.002784
44600 0.002674
45100 0.002474
45600 0.002538
46100 0.002541
46600 0.002565
47100 0.00264
47600 0.002672
48100 0.00267
48600 0.002723
49100 0.002734
49600 0.002743
50100 0.002804
50600 0.002825
51100 0.002893
51600 0.002876
52100 0.003464
52600 0.002961
53100 0.003649
53600 0.00316
54100 0.003293
54600 0.003252
55100 0.003108
55600 0.003687
56100 0.003144
56600 0.003171
57100 0.003345
57600 0.003656
58100 0.004464
58600 0.003923
59100 0.00331
59600 0.003409
60100 0.003402
60600 0.003726
61100 0.003606
61600 0.003548
62100 0.003504
62600 0.003994
63100 0.003548
63600 0.003635
64100 0.003621
64600 0.003639
65100 0.00372
65600 0.004057
66100 0.004152
66600 0.003815
67100 0.003816
67600 0.004114
68100 0.003918
68600 0.004045
69100 0.003992
69600 0.004038
70100 0.004109
70600 0.004089
71100 0.004248
71600 0.004259
72100 0.004115
72600 0.004182
73100 0.004221
73600 0.004273
74100 0.004356
74600 0.00436
75100 0.004281
75600 0.004603
76100 0.004307
76600 0.005501
77100 0.004927
77600 0.004453
78100 0.004555
78600 0.004592
79100 0.004597
79600 0.004607
80100 0.004671
80600 0.005316
81100 0.00478
81600 0.005562
82100 0.005088
82600 0.005279
83100 0.004908
83600 0.004862
84100 0.004927
84600 0.005264
85100 0.004937
85600 0.005061
86100 0.005722
86600 0.005193
87100 0.005012
87600 0.005373
88100 0.005449
88600 0.00522
89100 0.00537
89600 0.005649
90100 0.00524
90600 0.005611
91100 0.005461
91600 0.005567
92100 0.005347
92600 0.005688
93100 0.005953
93600 0.005536
94100 0.005558
94600 0.00638
95100 0.005551
95600 0.005601
96100 0.005637
96600 0.00631
97100 0.00576
97600 0.005987
98100 0.005774
98600 0.006959
99100 0.005801
99600 0.006427
