
100 8e-06
600 7.5e-05
1100 0.000115
1600 0.00018
2100 0.000242
2600 0.000306
3100 0.000404
3600 0.000426
4100 0.000511
4600 0.000577
5100 0.000636
5600 0.000724
6100 0.000778
6600 0.000862
7100 0.000904
7600 0.001042
8100 0.001047
8600 0.001143
9100 0.001179
9600 0.001225
10100 0.001402
10600 0.001415
11100 0.001488
11600 0.001531
12100 0.001622
12600 0.001677
13100 0.001752
13600 0.001829
14100 0.001909
14600 0.002158
15100 0.002093
15600 0.00218
16100 0.002208
16600 0.002348
17100 0.002692
17600 0.0024
18100 0.002739
18600 0.002558
19100 0.002596
19600 0.002782
20100 0.002849
20600 0.002855
21100 0.003152
21600 0.003116
22100 0.003112
22600 0.003226
23100 0.003263
23600 0.003422
24100 0.003516
24600 0.003555
25100 0.003893
25600 0.003634
26100 0.003779
26600 0.003786
27100 0.00391
27600 0.004032
28100 0.004139
28600 0.004269
29100 0.004224
29600 0.004369
30100 0.004305
30600 0.004587
31100 0.004489
31600 0.005053
32100 0.004848
32600 0.004849
33100 0.004821
33600 0.005057
34100 0.005336
34600 0.005181
35100 0.00507
35600 0.005279
36100 0.005387
36600 0.00771
37100 0.00737
37600 0.005749
38100 0.005715
38600 0.005731
39100 0.00587
39600 0.00676
40100 0.005951
40600 0.007666
41100 0.007891
41600 0.006208
42100 0.006596
42600 0.006512
43100 0.006529
43600 0.006668
44100 0.006604
44600 0.006665
45100 0.007123
45600 0.00696
46100 0.007135
46600 0.007105
47100 0.007336
47600 0.008136
48100 0.009654
48600 0.009087
49100 0.010566
49600 0.009766
50100 0.007541
50600 0.009106
51100 0.008033
51600 0.007857
52100 0.011046
52600 0.007999
53100 0.008149
53600 0.008185
54100 0.008636
54600 0.008422
55100 0.008513
55600 0.009785
56100 0.008767
56600 0.008887
57100 0.0088
57600 0.008898
58100 0.012401
58600 0.009243
59100 0.0095
59600 0.009242
60100 0.009854
60600 0.009334
61100 0.009916
61600 0.009307
62100 0.009474
62600 0.009714
63100 0.009805
63600 0.009907
64100 0.009887
64600 0.010002
65100 0.010138
65600 0.010179
66100 0.010357
66600 0.010289
67100 0.011294
67600 0.012891
68100 0.010466
68600 0.010624
69100 0.010815
69600 0.011122
70100 0.014234
70600 0.011707
71100 0.011658
71600 0.011025
72100 0.011751
72600 0.012234
73100 0.011423
73600 0.015312
74100 0.012088
74600 0.015197
75100 0.011893
75600 0.011712
76100 0.01183
76600 0.013864
77100 0.016635
77600 0.012196
78100 0.017159
78600 0.014784
79100 0.012347
79600 0.012728
80100 0.014777
80600 0.013161
81100 0.012973
81600 0.013336
82100 0.013601
82600 0.013535
83100 0.016635
83600 0.013118
84100 0.01454
84600 0.013385
85100 0.013613
85600 0.014707
86100 0.013656
86600 0.014764
87100 0.014352
87600 0.014401
88100 0.014255
88600 0.014375
89100 0.014653
89600 0.01462
90100 0.015975
90600 0.014786
91100 0.01467
91600 0.015075
92100 0.014963
92600 0.014946
93100 0.015167
93600 0.015253
94100 0.015481
94600 0.014978
95100 0.019178
95600 0.017334
96100 0.018138
96600 0.015632
97100 0.016627
97600 0.016148
98100 0.016121
98600 0.016306
99100 0.01719
99600 0.016062
