
100 1.4e-05
600 9.9e-05
1100 0.000194
1600 0.000296
2100 0.000394
2600 0.000513
3100 0.000625
3600 0.000689
4100 0.000866
4600 0.000919
5100 0.001083
5600 0.001118
6100 0.001295
6600 0.001315
7100 0.001569
7600 0.001053
8100 0.001673
8600 0.001816
9100 0.001911
9600 0.001984
10100 0.001685
10600 0.002477
11100 0.00219
11600 0.002098
12100 0.00279
12600 0.00231
13100 0.002328
13600 0.002652
14100 0.002622
14600 0.002862
15100 0.002901
15600 0.002896
16100 0.003681
16600 0.002941
17100 0.003147
17600 0.003985
18100 0.002751
18600 0.003882
19100 0.003193
19600 0.004664
20100 0.004126
20600 0.003021
21100 0.004189
21600 0.004251
22100 0.003182
22600 0.004312
23100 0.003199
23600 0.0042
24100 0.005422
24600 0.004378
25100 0.003343
25600 0.004423
26100 0.005946
26600 0.004156
27100 0.003754
27600 0.004263
28100 0.003908
28600 0.004199
29100 0.004066
29600 0.004285
30100 0.004211
30600 0.004487
31100 0.00434
31600 0.004509
32100 0.004376
32600 0.008081
33100 0.00473
33600 0.004848
34100 0.004514
34600 0.004816
35100 0.004587
35600 0.004869
36100 0.005254
36600 0.004842
37100 0.004915
37600 0.004846
38100 0.005058
38600 0.004771
39100 0.005088
39600 0.004922
40100 0.009177
40600 0.008258
41100 0.008627
41600 0.00924
42100 0.006061
42600 0.008829
43100 0.006231
43600 0.008105
44100 0.006536
44600 0.00796
45100 0.006479
45600 0.00756
46100 0.008399
46600 0.009265
47100 0.00743
47600 0.009027
48100 0.008372
48600 0.011999
49100 0.011845
49600 0.012119
50100 0.012828
50600 0.012125
51100 0.013044
51600 0.010413
52100 0.013468
52600 0.011637
53100 0.011337
53600 0.010949
54100 0.010531
54600 0.009973
55100 0.012645
55600 0.009669
56100 0.010895
56600 0.014721
57100 0.013476
57600 0.013068
58100 0.013209
58600 0.012204
59100 0.011577
59600 0.011368
60100 0.014093
60600 0.010724
61100 0.012077
61600 0.016096
62100 0.01346
62600 0.01302
63100 0.014589
63600 0.012157
64100 0.013055
64600 0.014637
65100 0.011598
65600 0.011022
66100 0.011817
66600 0.011021
67100 0.011447
67600 0.01067
68100 0.01122
68600 0.010327
69100 0.010957
69600 0.010693
70100 0.018292
70600 0.016477
71100 0.018433
71600 0.014455
72100 0.013302
72600 0.012468
73100 0.01233
73600 0.01216
74100 0.01194
74600 0.016375
75100 0.017476
75600 0.013475
76100 0.015238
76600 0.018686
77100 0.014147
77600 0.015819
78100 0.013404
78600 0.0141
79100 0.012602
79600 0.013026
80100 0.012498
80600 0.012423
81100 0.012014
81600 0.012215
82100 0.011929
82600 0.011883
83100 0.011609
83600 0.011886
84100 0.010928
84600 0.011521
85100 0.011122
85600 0.010419
86100 0.010916
86600 0.010689
87100 0.010758
87600 0.010477
88100 0.010879
88600 0.010568
89100 0.010592
89600 0.010552
90100 0.015339
90600 0.010521
91100 0.014991
91600 0.010606
92100 0.014448
92600 0.010849
93100 0.014159
93600 0.010882
94100 0.013817
94600 0.01101
95100 0.013569
95600 0.011213
96100 0.012756
96600 0.011272
97100 0.012142
97600 0.011741
98100 0.012196
98600 0.011659
99100 0.012091
99600 0.012022
